onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
1166	2	291.5	65	-1	F	0	2.5	0	False	2	4	2	1	1/8	True	-2	17	146	17	17c	4	583/2	False	False				False	199		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1166	2	291.5	81	3	A	0	2.5	0	False	2	4	1	1	1/8	True	-2	17	146	17	17c	5	583/2	False	False				False	199		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
1168	2	292.0	58	-2	B	-1	1.0	1	True	2	4	3	1	1/8	True	-2	18	147	18	18c	3	292	False	True			\\	True	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1168	4	292.0	58	-2	B	-1	1.0	1	True	2	4	2	1	1/4	True	-2	18	147	18	18c	3	292	False	True			\\	True	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1168	4	292.0	62	2	D	0	1.0	1	True	2	4	4	1	1/4	True	-2	18	147	18	18c	4	292	False	True			\\	True	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
1168	4	292.0	82	-2	B	-1	1.0	1	True	2	4	1	1	1/4	True	-2	18	147	18	18c	5	292	False	True			\\	True	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1170	2	292.5	65	-1	F	0	1.5	0	False	2	4	3	1	1/8	True	-2	18	147	18	18c	4	585/2	False	False				False	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1172	2	293.0	53	-1	F	0	2.0	2	True	2	4	3	1	1/8	True	-2	18	147	18	18c	3	293	False	False				False	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1174	2	293.5	65	-1	F	0	2.5	0	False	2	4	3	1	1/8	True	-2	18	147	18	18c	4	587/2	False	False				False	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1174	2	293.5	70	-2	B	-1	2.5	0	False	2	4	2	1	1/8	True	-2	18	147	18	18c	4	587/2	False	False				False	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1174	2	293.5	74	2	D	0	2.5	0	False	2	4	1	1	1/8	True	-2	18	147	18	18c	5	587/2	False	False				False	200		I\\		Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
1176	2	294.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/8	True	-2	19	148	19	19c	3	294	False	True				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1176	2	294.0	69	3	A	0	1.0	1	True	2	4	2	1	1/8	True	-2	19	148	19	19c	4	294	False	True				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
1176	2	294.0	72	0	C	0	1.0	1	True	2	4	1	1	1/8	True	-2	19	148	19	19c	5	294	False	True				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
1178	2	294.5	65	-1	F	0	1.5	0	False	2	4	3	1	1/8	True	-2	19	148	19	19c	4	589/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1178	2	294.5	70	-2	B	-1	1.5	0	False	2	4	2	1	1/8	True	-2	19	148	19	19c	4	589/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
1178	2	294.5	74	2	D	0	1.5	0	False	2	4	1	1	1/8	True	-2	19	148	19	19c	5	589/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
1180	2	295.0	53	-1	F	0	2.0	2	True	2	4	3	1	1/8	True	-2	19	148	19	19c	3	295	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1180	2	295.0	69	3	A	0	2.0	2	True	2	4	2	1	1/8	True	-2	19	148	19	19c	4	295	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
1180	2	295.0	72	0	C	0	2.0	2	True	2	4	1	1	1/8	True	-2	19	148	19	19c	5	295	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
1182	2	295.5	65	-1	F	0	2.5	0	False	2	4	3	1	1/8	True	-2	19	148	19	19c	4	591/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1182	2	295.5	70	-2	B	-1	2.5	0	False	2	4	2	1	1/8	True	-2	19	148	19	19c	4	591/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
1182	2	295.5	74	2	D	0	2.5	0	False	2	4	1	1	1/8	True	-2	19	148	19	19c	5	591/2	False	False				False	201		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
1184	2	296.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/8	True	-2	20	149	20	20c	3	296	True	True				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
1184	4	296.0	72	0	C	0	1.0	1	True	2	4	2	1	1/4	True	-2	20	149	20	20c	5	296	True	True				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
1184	4	296.0	75	-3	E	-1	1.0	1	True	2	4	1	1	1/4	True	-2	20	149	20	20c	5	296	True	True				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
1186	2	296.5	65	-1	F	0	1.5	0	False	2	4	3	1	1/8	True	-2	20	149	20	20c	4	593/2	False	False				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
1188	2	297.0	53	-1	F	0	2.0	2	True	2	4	3	1	1/8	True	-2	20	149	20	20c	3	297	False	False				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
1190	2	297.5	65	-1	F	0	2.5	0	False	2	4	3	1	1/8	True	-2	20	149	20	20c	4	595/2	False	False				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
1190	2	297.5	72	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-2	20	149	20	20c	5	595/2	False	False				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
1190	2	297.5	75	-3	E	-1	2.5	0	False	2	4	1	1	1/8	True	-2	20	149	20	20c	5	595/2	False	False				False	202		V[V7		Bb	I	V	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
1192	2	298.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/8	True	-2	21	150	21	21c	3	298	False	True				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1192	2	298.0	70	-2	B	-1	1.0	1	True	2	4	2	1	1/8	True	-2	21	150	21	21c	4	298	False	True				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1192	2	298.0	74	2	D	0	1.0	1	True	2	4	1	1	1/8	True	-2	21	150	21	21c	5	298	False	True				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
1194	2	298.5	65	-1	F	0	1.5	0	False	2	4	3	1	1/8	True	-2	21	150	21	21c	4	597/2	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1194	2	298.5	72	0	C	0	1.5	0	False	2	4	2	1	1/8	True	-2	21	150	21	21c	5	597/2	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
1194	2	298.5	75	-3	E	-1	1.5	0	False	2	4	1	1	1/8	True	-2	21	150	21	21c	5	597/2	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	-1	-1	-1	4	False	False	False
1196	2	299.0	53	-1	F	0	2.0	2	True	2	4	3	1	1/8	True	-2	21	150	21	21c	3	299	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1196	2	299.0	70	-2	B	-1	2.0	2	True	2	4	2	1	1/8	True	-2	21	150	21	21c	4	299	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1196	2	299.0	74	2	D	0	2.0	2	True	2	4	1	1	1/8	True	-2	21	150	21	21c	5	299	False	False				False	203		I]		Bb	I	V	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	V	I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
1198	2	299.5	52	4	E	0	2.5	0	False	2	4	3	1	1/8	True	-2	21	150	21	21c	3	599/2	False	True				False	204		viio/V		Bb	I		viio/V	vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	-2	-2	-1	4	4	E	E	Bb	F	diminished triad	0	True	False	True	True	True	6	6	5	#4	True	True	True
1198	2	299.5	70	-2	B	-1	2.5	0	False	2	4	2	1	1/8	True	-2	21	150	21	21c	4	599/2	False	True				False	204		viio/V		Bb	I		viio/V	vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	-2	-2	-1	4	4	E	E	Bb	F	diminished triad	0	True	False	True	True	True	0	0	-1	1	True	False	False
1198	2	299.5	79	1	G	0	2.5	0	False	2	4	1	1	1/8	True	-2	21	150	21	21c	5	599/2	False	True				False	204		viio/V		Bb	I		viio/V	vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	-2	-2	-1	4	4	E	E	Bb	F	diminished triad	0	True	False	True	True	True	3	3	2	6	True	False	False
1200	2	300.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/8	True	-2	22	151	22	22c	3	300	False	True				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1200	2	300.0	69	3	A	0	1.0	1	True	2	4	2	1	1/8	True	-2	22	151	22	22c	4	300	False	True				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
1200	2	300.0	72	0	C	0	1.0	1	True	2	4	1	1	1/8	True	-2	22	151	22	22c	5	300	False	True				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
1202	2	300.5	65	-1	F	0	1.5	0	False	2	4	3	1	1/8	True	-2	22	151	22	22c	4	601/2	False	False				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1202	2	300.5	70	-2	B	-1	1.5	0	False	2	4	2	1	1/8	True	-2	22	151	22	22c	4	601/2	False	False				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
1202	2	300.5	74	2	D	0	1.5	0	False	2	4	1	1	1/8	True	-2	22	151	22	22c	5	601/2	False	False				False	205		V		Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
1204	2	301.0	48	0	C	0	2.0	2	True	2	4	3	1	1/8	True	-2	22	151	22	22c	3	301	False	True				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	2	2	1	2	True	True	True
1204	2	301.0	67	1	G	0	2.0	2	True	2	4	2	1	1/8	True	-2	22	151	22	22c	4	301	False	True				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	3	3	2	6	True	False	False
1204	2	301.0	76	4	E	0	2.0	2	True	2	4	1	1	1/8	True	-2	22	151	22	22c	5	301	False	True				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	6	6	5	#4	True	False	False
1206	2	301.5	60	0	C	0	2.5	0	False	2	4	3	1	1/8	True	-2	22	151	22	22c	4	603/2	False	False				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	2	2	1	2	True	True	True
1206	2	301.5	69	3	A	0	2.5	0	False	2	4	2	1	1/8	True	-2	22	151	22	22c	4	603/2	False	False				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	5	5	4	7	False	False	False
1206	2	301.5	77	-1	F	0	2.5	0	False	2	4	1	1	1/8	True	-2	22	151	22	22c	5	603/2	False	False				False	206		ii[V/V		Bb	I	ii	V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major	ii	V/V, major	V	V	V	5	5	-2	-2	-1	0	0	C	C	Bb	F	major triad	0	True	False	True	True	True	1	1	0	5	False	False	False
1208	2	302.0	48	0	C	0	1.0	1	True	2	4	3	1	1/8	True	-2	23	152	23	23c	3	302	False	True				False	207		V]		Bb	I	ii	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	ii	V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
1208	8	302.0	65	-1	F	0	1.0	1	True	2	4	2	1	1/2	True	-2	23	152	23	23c	4	302	False	True				False	207		V]		Bb	I	ii	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	ii	V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1208	2	302.0	69	3	A	0	1.0	1	True	2	4	1	1	1/8	True	-2	23	152	23	23c	4	302	False	True				False	207		V]		Bb	I	ii	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	ii	V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
1210	2	302.5	60	0	C	0	1.5	0	False	2	4	3	1	1/8	True	-2	23	152	23	23c	4	605/2	False	False				False	207		V]		Bb	I	ii	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	ii	V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
1210	2	302.5	77	-1	F	0	1.5	0	False	2	4	1	1	1/8	True	-2	23	152	23	23c	5	605/2	False	False				False	207		V]		Bb	I	ii	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	ii	V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
1212	0	303.0	67	1	G	0	2.0	2	True	2	4	1	1	0	True	-2	23	152	23	23c	4	303	False	True				False	208		V2		Bb	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-2	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	False	True	True	True	3	3	3	6	False	False	False
1212	0	303.0	65	-1	F	0	2.0	2	True	2	4	1	1	0	True	-2	23	152	23	23c	4	303	False	True				False	208		V2		Bb	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-2	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	False	True	True	True	1	1	1	5	True	True	False
1212	2	303.0	51	-3	E	-1	2.0	2	True	2	4	3	1	1/8	True	-2	23	152	23	23c	3	303	False	True				False	208		V2		Bb	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-2	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	False	True	True	True	-1	-1	-1	4	True	False	True
1212	4	303.0	67	1	G	0	2.0	2	True	2	4	1	1	1/4	True	-2	23	152	23	23c	4	303	False	True				False	208		V2		Bb	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-2	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	False	True	True	True	3	3	3	6	False	False	False
1214	2	303.5	63	-3	E	-1	2.5	0	False	2	4	3	1	1/8	True	-2	23	152	23	23c	4	607/2	False	False				False	208		V2		Bb	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-2	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	False	True	True	True	-1	-1	-1	4	True	False	True
1216	2	304.0	50	2	D	0	1.0	1	True	2	4	3	1	1/8	True	-2	24	153	24	24c	3	304	False	True				False	209		I6		Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
