onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
1920	48	40.0	55	1	G	0	1.0	1	True	2	4	2	2	1/4	True	1	10	21	10	10b	3	40	False	True	EC	EC		False	62		I|EC	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
1920	48	40.0	74	2	D	0	1.0	1	True	2	4	1	1	1/4	True	1	10	21	10	10b	5	40	False	True	EC	EC		False	62		I|EC	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
1932	12	40.25	59	5	B	0	1.25	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	3	161/4	False	False				False	62		I|EC	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
1944	12	40.5	62	2	D	0	1.5	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	4	81/2	False	False				False	62		I|EC	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
1956	12	40.75	59	5	B	0	1.75	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	3	163/4	False	False				False	62		I|EC	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
1968	12	41.0	52	4	E	0	2.0	2	True	2	4	2	1	1/16	True	1	10	21	10	10b	3	41	False	True				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
1968	48	41.0	52	4	E	0	2.0	2	True	2	4	2	2	1/4	True	1	10	21	10	10b	3	41	False	True				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
1968	24	41.0	67	1	G	0	2.0	2	True	2	4	1	1	1/8	True	1	10	21	10	10b	4	41	False	True				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
1980	12	41.25	55	1	G	0	2.25	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	3	165/4	False	False				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
1992	12	41.5	59	5	B	0	2.5	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	3	83/2	False	False				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
1992	24	41.5	67	1	G	0	2.5	0	False	2	4	1	1	1/8	True	1	10	21	10	10b	4	83/2	False	False				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
2004	12	41.75	55	1	G	0	2.75	0	False	2	4	2	1	1/16	True	1	10	21	10	10b	3	167/4	False	False				False	63		vi	G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
2016	12	42.0	48	0	C	0	1.0	1	True	2	4	2	1	1/16	True	1	11	22	11	11b	3	42	False	True				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
2016	48	42.0	48	0	C	0	1.0	1	True	2	4	2	2	1/4	True	1	11	22	11	11b	3	42	False	True				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
2016	24	42.0	69	3	A	0	1.0	1	True	2	4	1	1	1/8	True	1	11	22	11	11b	4	42	False	True				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
2028	12	42.25	52	4	E	0	1.25	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	3	169/4	False	False				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
2040	12	42.5	57	3	A	0	1.5	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	3	85/2	False	False				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
2040	24	42.5	69	3	A	0	1.5	0	False	2	4	1	1	1/8	True	1	11	22	11	11b	4	85/2	False	False				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
2052	12	42.75	52	4	E	0	1.75	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	3	171/4	False	False				False	64		ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		1	1	1	3	0	A	C	G	G	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
2064	0	43.0	67	1	G	0	2.0	2	True	2	4	1	1	0	True	1	11	22	11	11b	4	43	False	True				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	0	0	1	False	False	False
2064	12	43.0	50	2	D	0	2.0	2	True	2	4	2	1	1/16	True	1	11	22	11	11b	3	43	False	True				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
2064	48	43.0	50	2	D	0	2.0	2	True	2	4	2	2	1/4	True	1	11	22	11	11b	3	43	False	True				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
2064	24	43.0	66	6	F	1	2.0	2	True	2	4	1	1	1/8	True	1	11	22	11	11b	4	43	False	True				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
2076	12	43.25	60	0	C	0	2.25	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	4	173/4	False	False				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
2088	12	43.5	57	3	A	0	2.5	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	3	87/2	False	False				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
2088	12	43.5	66	6	F	1	2.5	0	False	2	4	1	1	1/16	True	1	11	22	11	11b	4	87/2	False	False				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
2100	12	43.75	60	0	C	0	2.75	0	False	2	4	2	1	1/16	True	1	11	22	11	11b	4	175/4	False	False				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
2100	12	43.75	62	2	D	0	2.75	0	False	2	4	1	1	1/16	True	1	11	22	11	11b	4	175/4	False	False				False	65		V7	G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
2112	48	44.0	55	1	G	0	1.0	1	True	2	4	2	1	1/4	True	1	13	23	12	12a	3	44	False	True	PAC	PAC	}	True	66	2	I|PAC}	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
2112	48	44.0	59	5	B	0	1.0	1	True	2	4	2	1	1/4	True	1	13	23	12	12a	3	44	False	True	PAC	PAC	}	True	66	2	I|PAC}	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
2112	48	44.0	67	1	G	0	1.0	1	True	2	4	1	1	1/4	True	1	13	23	12	12a	4	44	False	True	PAC	PAC	}	True	66	2	I|PAC}	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
2160	24	45.0	47	5	B	0	2.0	2	True	2	4	2	1	1/8	True	1	13	23	12	12a	2	45	False	True			{	False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	4	3	1	6	True	True	True
2160	24	45.0	54	6	F	1	2.0	2	True	2	4	2	1	1/8	True	1	13	23	12	12a	3	45	False	True			{	False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	5	4	2	3	True	False	False
2160	24	45.0	57	3	A	0	2.0	2	True	2	4	2	1	1/8	True	1	13	23	12	12a	3	45	False	True			{	False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	2	1	-1	5	True	False	False
2160	24	45.0	63	9	D	1	2.0	2	True	2	4	1	1	1/8	True	1	13	23	12	12a	4	45	False	True			{	False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	8	7	5	#1	True	False	False
2184	24	45.5	47	5	B	0	2.5	0	False	2	4	2	1	1/8	True	1	13	23	12	12a	2	91/2	False	False				False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	4	3	1	6	True	True	True
2184	24	45.5	54	6	F	1	2.5	0	False	2	4	2	1	1/8	True	1	13	23	12	12a	3	91/2	False	False				False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	5	4	2	3	True	False	False
2184	24	45.5	57	3	A	0	2.5	0	False	2	4	2	1	1/8	True	1	13	23	12	12a	3	91/2	False	False				False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	2	1	-1	5	True	False	False
2184	24	45.5	63	9	D	1	2.5	0	False	2	4	1	1	1/8	True	1	13	23	12	12a	4	91/2	False	False				False	67	2	V.V7/ii{	G	V		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	V7	5	2	1	2	4	5	5	B	B	D	E	dominant seventh chord	7	True	True	True	True	True	8	7	5	#1	True	False	False
2208	48	46.0	52	4	E	0	1.0	1	True	2	4	2	1	1/4	True	1	14	24	13	13a	3	46	False	True				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	3	2	2	2	True	True	True
2208	48	46.0	55	1	G	0	1.0	1	True	2	4	2	1	1/4	True	1	14	24	13	13a	3	46	False	True				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	0	-1	-1	4	True	False	False
2208	12	46.0	64	4	E	0	1.0	1	True	2	4	1	1	1/16	True	1	14	24	13	13a	4	46	False	True				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	3	2	2	2	True	True	True
2220	12	46.25	66	6	F	1	1.25	0	False	2	4	1	1	1/16	True	1	14	24	13	13a	4	185/4	False	False				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	5	4	4	3	False	False	False
2232	12	46.5	67	1	G	0	1.5	0	False	2	4	1	1	1/16	True	1	14	24	13	13a	4	93/2	False	False				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	0	-1	-1	4	True	False	False
2244	12	46.75	64	4	E	0	1.75	0	False	2	4	1	1	1/16	True	1	14	24	13	13a	4	187/4	False	False				False	68		ii	G	V		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	ii	2		1	2	2	4	4	E	E	D	D	minor triad	0	True	True	True	True	True	3	2	2	2	True	True	True
2256	0	47.0	62	2	D	0	2.0	2	True	2	4	1	1	0	True	1	14	24	13	13a	4	47	False	True				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	1	0	0	1	False	False	False
2256	24	47.0	45	3	A	0	2.0	2	True	2	4	2	1	1/8	True	1	14	24	13	13a	2	47	False	True				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
2256	24	47.0	52	4	E	0	2.0	2	True	2	4	2	1	1/8	True	1	14	24	13	13a	3	47	False	True				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
2256	24	47.0	55	1	G	0	2.0	2	True	2	4	2	1	1/8	True	1	14	24	13	13a	3	47	False	True				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
2256	24	47.0	61	7	C	1	2.0	2	True	2	4	1	1	1/8	True	1	14	24	13	13a	4	47	False	True				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	6	5	5	7	True	False	False
2280	24	47.5	45	3	A	0	2.5	0	False	2	4	2	1	1/8	True	1	14	24	13	13a	2	95/2	False	False				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
2280	24	47.5	52	4	E	0	2.5	0	False	2	4	2	1	1/8	True	1	14	24	13	13a	3	95/2	False	False				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
2280	24	47.5	55	1	G	0	2.5	0	False	2	4	2	1	1/8	True	1	14	24	13	13a	3	95/2	False	False				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
2280	12	47.5	61	7	C	1	2.5	0	False	2	4	1	1	1/16	True	1	14	24	13	13a	4	95/2	False	False				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	6	5	5	7	True	False	False
2292	12	47.75	57	3	A	0	2.75	0	False	2	4	1	1	1/16	True	1	14	24	13	13a	3	191/4	False	False				False	69		V7	G	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
2304	48	48.0	50	2	D	0	1.0	1	True	2	4	2	1	1/4	True	1	15	25	14	14a	3	48	False	True				False	70		I	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
2304	48	48.0	54	6	F	1	1.0	1	True	2	4	2	1	1/4	True	1	15	25	14	14a	3	48	False	True				False	70		I	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	5	4	4	3	True	False	False
2304	48	48.0	69	3	A	0	1.0	1	True	2	4	1	1	1/4	True	1	15	25	14	14a	4	48	False	True				False	70		I	G	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	2	1	1	5	True	False	False
2352	24	49.0	47	5	B	0	2.0	2	True	2	4	2	1	1/8	True	1	15	25	14	14a	2	49	False	True				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	4	3	2	6	True	False	True
2352	24	49.0	59	5	B	0	2.0	2	True	2	4	2	1	1/8	True	1	15	25	14	14a	3	49	False	True				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	4	3	2	6	True	False	True
2352	24	49.0	62	2	D	0	2.0	2	True	2	4	1	1	1/8	True	1	15	25	14	14a	4	49	False	True				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	1	0	-1	1	True	False	False
2352	24	49.0	68	8	G	1	2.0	2	True	2	4	1	1	1/8	True	1	15	25	14	14a	4	49	False	True				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	7	6	5	#4	True	True	False
2352	24	49.0	74	2	D	0	2.0	2	True	2	4	1	1	1/8	True	1	15	25	14	14a	5	49	False	True				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	1	0	-1	1	True	False	False
2376	24	49.5	47	5	B	0	2.5	0	False	2	4	2	1	1/8	True	1	15	25	14	14a	2	99/2	False	False				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	4	3	2	6	True	False	True
2376	24	49.5	59	5	B	0	2.5	0	False	2	4	2	1	1/8	True	1	15	25	14	14a	3	99/2	False	False				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	4	3	2	6	True	False	True
2376	24	49.5	62	2	D	0	2.5	0	False	2	4	1	1	1/8	True	1	15	25	14	14a	4	99/2	False	False				False	71		viio6/V	G	V		viio6/V		vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	1	2	3	8	5	G#	B	D	A	diminished triad	1	True	True	True	True	True	1	0	-1	1	True	False	False
